source,target,type
Person_1.7026284177408328e+19,Desire_1.7026284177408328e+19_Recreation,want_to
Person_9.851213775051293e+18,Desire_9.851213775051293e+18_Recreation,want_to
Person_1.398951476156175e+19,Desire_1.398951476156175e+19_Recreation,want_to
Person_6.99426703904561e+18,Desire_6.99426703904561e+18_Recreation,want_to
Person_1.6138291857655183e+19,Desire_1.6138291857655183e+19_Recreation,want_to
Person_7.80896609614181e+18,Desire_7.80896609614181e+18_Recreation,want_to
Person_1.0138879526420646e+19,Desire_1.0138879526420646e+19_Recreation,want_to
Person_1.1442227880529326e+19,Desire_1.1442227880529326e+19_Recreation,want_to
Person_1.6951572106297962e+19,Desire_1.6951572106297962e+19_Recreation,want_to
Person_7.4818464413918e+18,Desire_7.4818464413918e+18_Recreation,want_to
Person_9.40724617352915e+18,Desire_9.40724617352915e+18_Recreation,want_to
Person_8.069467475294921e+17,Desire_8.069467475294921e+17_Recreation,want_to
Person_2.7166772147638103e+18,Desire_2.7166772147638103e+18_Recreation,want_to
Person_1.1910376934085538e+19,Desire_1.1910376934085538e+19_Recreation,want_to
Person_8.116368143117997e+18,Desire_8.116368143117997e+18_Recreation,want_to
Person_1.217296951410946e+19,Desire_1.217296951410946e+19_Recreation,want_to
Person_7.20776170182168e+18,Desire_7.20776170182168e+18_Recreation,want_to
Person_1.062269281168809e+18,Desire_1.062269281168809e+18_Recreation,want_to
Person_1.02031754304438e+19,Desire_1.02031754304438e+19_Recreation,want_to
Person_1.7968087311072783e+18,Desire_1.7968087311072783e+18_Recreation,want_to
Person_1.4751937343899156e+19,Desire_1.4751937343899156e+19_Recreation,want_to
Person_2.5461494188090527e+18,Desire_2.5461494188090527e+18_Recreation,want_to
Person_2.692333888484893e+18,Desire_2.692333888484893e+18_Recreation,want_to
Person_5.29202685475149e+18,Desire_5.29202685475149e+18_Recreation,want_to
Person_2.070342452707116e+18,Desire_2.070342452707116e+18_Recreation,want_to
Person_4.438945493558267e+18,Desire_4.438945493558267e+18_Recreation,want_to
Person_3.017788029239038e+18,Desire_3.017788029239038e+18_Recreation,want_to
Person_1.2019545225095514e+19,Desire_1.2019545225095514e+19_Recreation,want_to
Person_1.3670388950019551e+19,Desire_1.3670388950019551e+19_Recreation,want_to
Person_3.820663975802372e+16,Desire_3.820663975802372e+16_Recreation,want_to
Person_5.295081110802208e+18,Desire_5.295081110802208e+18_Recreation,want_to
Person_4.314521443741859e+18,Desire_4.314521443741859e+18_Recreation,want_to
Person_8.135207334446675e+18,Desire_8.135207334446675e+18_Recreation,want_to
Person_1.742734541655303e+18,Desire_1.742734541655303e+18_Recreation,want_to
Person_1.1918034237219058e+19,Desire_1.1918034237219058e+19_Recreation,want_to
Person_1.7862194361018229e+19,Desire_1.7862194361018229e+19_Recreation,want_to
Person_6.666511509167941e+18,Desire_6.666511509167941e+18_Recreation,want_to
Person_1.6662754504801556e+19,Desire_1.6662754504801556e+19_Recreation,want_to
Person_1.7589770507224207e+19,Desire_1.7589770507224207e+19_Recreation,want_to
Person_5.6051042028899725e+17,Desire_5.6051042028899725e+17_Recreation,want_to
Person_1.5321839095077329e+19,Desire_1.5321839095077329e+19_Recreation,want_to
Person_1.6667532467022748e+19,Desire_1.6667532467022748e+19_Recreation,want_to
Person_5.092263471210846e+17,Desire_5.092263471210846e+17_Recreation,want_to
Person_1.5375077255326417e+19,Desire_1.5375077255326417e+19_Recreation,want_to
Person_8.36534880990381e+18,Desire_8.36534880990381e+18_Recreation,want_to
Person_8.702702993135819e+18,Desire_8.702702993135819e+18_Recreation,want_to
Person_1.3344904423095765e+19,Desire_1.3344904423095765e+19_Recreation,want_to
Person_2.996550620497246e+18,Desire_2.996550620497246e+18_Recreation,want_to
Person_7.503440198233488e+18,Desire_7.503440198233488e+18_Recreation,want_to
Person_6.471074367718777e+18,Desire_6.471074367718777e+18_Recreation,want_to
Person_6.723556823575545e+18,Desire_6.723556823575545e+18_Recreation,want_to
Person_6.079905460412598e+18,Desire_6.079905460412598e+18_Recreation,want_to
Person_3.672884743129956e+18,Desire_3.672884743129956e+18_Recreation,want_to
Person_1.1486108802135673e+19,Desire_1.1486108802135673e+19_Recreation,want_to
Person_1.5068270109145684e+19,Desire_1.5068270109145684e+19_Recreation,want_to
Person_5.65649277540004e+18,Desire_5.65649277540004e+18_Recreation,want_to
Person_1.074266710270171e+19,Desire_1.074266710270171e+19_Recreation,want_to
Person_1.2295400857205098e+19,Desire_1.2295400857205098e+19_Recreation,want_to
Person_7.221802745933577e+18,Desire_7.221802745933577e+18_Recreation,want_to
Person_9.9457283261906e+17,Desire_9.9457283261906e+17_Recreation,want_to
Person_1.0494846540327334e+19,Desire_1.0494846540327334e+19_Recreation,want_to
Person_8.022287101569002e+18,Desire_8.022287101569002e+18_Recreation,want_to
Person_1.2658129929669368e+19,Desire_1.2658129929669368e+19_Recreation,want_to
Person_2.454104419066004e+18,Desire_2.454104419066004e+18_Recreation,want_to
Person_1.3168673041241117e+19,Desire_1.3168673041241117e+19_Recreation,want_to
Person_1.1490919480929942e+19,Desire_1.1490919480929942e+19_Recreation,want_to
Person_1.877847053251901e+17,Desire_1.877847053251901e+17_Recreation,want_to
Person_7.349887035698683e+18,Desire_7.349887035698683e+18_Recreation,want_to
Person_4.302585594980822e+18,Desire_4.302585594980822e+18_Recreation,want_to
Person_7.778410259184901e+18,Desire_7.778410259184901e+18_Recreation,want_to
Person_1.2894728762297014e+19,Desire_1.2894728762297014e+19_Recreation,want_to
Person_1.2976178820579764e+19,Desire_1.2976178820579764e+19_Recreation,want_to
Person_1.4279188912413348e+19,Desire_1.4279188912413348e+19_Recreation,want_to
Person_1.7256211669904562e+19,Desire_1.7256211669904562e+19_Recreation,want_to
Person_7.232478598275814e+18,Desire_7.232478598275814e+18_Recreation,want_to
Person_6.048428377000574e+18,Desire_6.048428377000574e+18_Recreation,want_to
Person_4.853138071359895e+18,Desire_4.853138071359895e+18_Recreation,want_to
Person_1.6868127441006434e+19,Desire_1.6868127441006434e+19_Recreation,want_to
Person_2.3381464539482286e+18,Desire_2.3381464539482286e+18_Recreation,want_to
Person_2.86311329708414e+18,Desire_2.86311329708414e+18_Recreation,want_to
Person_1.0283618447184024e+19,Desire_1.0283618447184024e+19_Recreation,want_to
Person_1.631112155046716e+19,Desire_1.631112155046716e+19_Recreation,want_to
Person_1.5960606202110183e+19,Desire_1.5960606202110183e+19_Recreation,want_to
Person_6.724309187467679e+18,Desire_6.724309187467679e+18_Recreation,want_to
Person_4.1498880206957327e+18,Desire_4.1498880206957327e+18_Recreation,want_to
Person_6.75399780865824e+18,Desire_6.75399780865824e+18_Recreation,want_to
Person_1.6631574584081312e+19,Desire_1.6631574584081312e+19_Recreation,want_to
Person_1.3518566979989189e+19,Desire_1.3518566979989189e+19_Recreation,want_to
Person_8.154702335624093e+18,Desire_8.154702335624093e+18_Recreation,want_to
Person_1.5568821718321664e+19,Desire_1.5568821718321664e+19_Recreation,want_to
Person_2.995407087186352e+18,Desire_2.995407087186352e+18_Recreation,want_to
Person_1.330418983928596e+19,Desire_1.330418983928596e+19_Recreation,want_to
Person_5.141768832173247e+18,Desire_5.141768832173247e+18_Recreation,want_to
Person_1.2486345487921967e+19,Desire_1.2486345487921967e+19_Recreation,want_to
Person_1.840491781561155e+19,Desire_1.840491781561155e+19_Recreation,want_to
Person_1.7118873124144916e+19,Desire_1.7118873124144916e+19_Recreation,want_to
Person_1.0218788252368992e+19,Desire_1.0218788252368992e+19_Recreation,want_to
Person_1.786313315590704e+19,Desire_1.786313315590704e+19_Recreation,want_to
Person_1.279290045132113e+18,Desire_1.279290045132113e+18_Recreation,want_to
Person_5.680734911676163e+18,Desire_5.680734911676163e+18_Recreation,want_to
Person_1.701791153935643e+19,Desire_1.701791153935643e+19_Recreation,want_to
Person_3.2873139587766456e+18,Desire_3.2873139587766456e+18_Recreation,want_to
Person_1.4811366835599444e+19,Desire_1.4811366835599444e+19_Recreation,want_to
Person_1.8247835239376388e+19,Desire_1.8247835239376388e+19_Recreation,want_to
Person_9.282650208975874e+18,Desire_9.282650208975874e+18_Recreation,want_to
Person_7.318611436845083e+18,Desire_7.318611436845083e+18_Recreation,want_to
Person_7.648027272327653e+18,Desire_7.648027272327653e+18_Recreation,want_to
Person_1.0783717900549014e+19,Desire_1.0783717900549014e+19_Recreation,want_to
Person_1.0631353543717507e+19,Desire_1.0631353543717507e+19_Recreation,want_to
Person_5.953716810188252e+17,Desire_5.953716810188252e+17_Recreation,want_to
Person_7.316159756253844e+17,Desire_7.316159756253844e+17_Recreation,want_to
Person_1.129138599398095e+19,Desire_1.129138599398095e+19_Recreation,want_to
Person_1.4204399269050472e+19,Desire_1.4204399269050472e+19_Recreation,want_to
Person_7.350642246284645e+18,Desire_7.350642246284645e+18_Recreation,want_to
Person_5.5350531788556736e+17,Desire_5.5350531788556736e+17_Recreation,want_to
Person_1.615011510948113e+19,Desire_1.615011510948113e+19_Recreation,want_to
Person_4.674061584991481e+18,Desire_4.674061584991481e+18_Recreation,want_to
Person_1.5297542019916842e+17,Desire_1.5297542019916842e+17_Recreation,want_to
Person_1.7893263193171202e+19,Desire_1.7893263193171202e+19_Recreation,want_to
Person_1.076555503776931e+19,Desire_1.076555503776931e+19_Recreation,want_to
Person_1.6698407548210838e+19,Desire_1.6698407548210838e+19_Recreation,want_to
Person_5.348936344491317e+18,Desire_5.348936344491317e+18_Recreation,want_to
Person_1.002426506420135e+19,Desire_1.002426506420135e+19_Recreation,want_to
Person_5.685680893594046e+18,Desire_5.685680893594046e+18_Recreation,want_to
Person_5.554771203869226e+18,Desire_5.554771203869226e+18_Recreation,want_to
Person_1.818749423387612e+18,Desire_1.818749423387612e+18_Recreation,want_to
Person_3.1479947337380603e+18,Desire_3.1479947337380603e+18_Recreation,want_to
Person_5.206879756457181e+18,Desire_5.206879756457181e+18_Recreation,want_to
Person_1.355050658128092e+19,Desire_1.355050658128092e+19_Recreation,want_to
Person_6.018272115614691e+18,Desire_6.018272115614691e+18_Recreation,want_to
Person_1.5522606837292026e+19,Desire_1.5522606837292026e+19_Recreation,want_to
Person_1.7301767689848504e+19,Desire_1.7301767689848504e+19_Recreation,want_to
Person_8.92123883697129e+18,Desire_8.92123883697129e+18_Recreation,want_to
Person_5.608407497023161e+18,Desire_5.608407497023161e+18_Recreation,want_to
Person_1.3799521392583098e+19,Desire_1.3799521392583098e+19_Recreation,want_to
Person_1.6511141871481453e+19,Desire_1.6511141871481453e+19_Recreation,want_to
Person_8.918922282691825e+18,Desire_8.918922282691825e+18_Recreation,want_to
Person_5.782106882887806e+18,Desire_5.782106882887806e+18_Recreation,want_to
Person_1.0414833317112107e+19,Desire_1.0414833317112107e+19_Recreation,want_to
Person_7.783775732762467e+18,Desire_7.783775732762467e+18_Recreation,want_to
Person_5.702969318801346e+18,Desire_5.702969318801346e+18_Recreation,want_to
Person_6.285768846762511e+18,Desire_6.285768846762511e+18_Recreation,want_to
Person_6.766600877530229e+18,Desire_6.766600877530229e+18_Recreation,want_to
Person_3.938864477266728e+18,Desire_3.938864477266728e+18_Recreation,want_to
Person_8.571458881709668e+18,Desire_8.571458881709668e+18_Recreation,want_to
Person_1.2143543440792375e+19,Desire_1.2143543440792375e+19_Recreation,want_to
Person_1.4296600697749907e+19,Desire_1.4296600697749907e+19_Recreation,want_to
Person_1.1103082928743811e+19,Desire_1.1103082928743811e+19_Recreation,want_to
Person_1.5852909320254562e+19,Desire_1.5852909320254562e+19_Recreation,want_to
Person_1.1636536712398178e+19,Desire_1.1636536712398178e+19_Recreation,want_to
Person_9.815328878697464e+18,Desire_9.815328878697464e+18_Recreation,want_to
Person_4.761316339451459e+18,Desire_4.761316339451459e+18_Recreation,want_to
Person_1.7672669496568189e+19,Desire_1.7672669496568189e+19_Recreation,want_to
Person_1.476610973553889e+19,Desire_1.476610973553889e+19_Recreation,want_to
Person_1.835178860046105e+19,Desire_1.835178860046105e+19_Recreation,want_to
Person_4.88903700039251e+18,Desire_4.88903700039251e+18_Recreation,want_to
Person_5.918777213630027e+18,Desire_5.918777213630027e+18_Recreation,want_to
Person_2.68815428328038e+18,Desire_2.68815428328038e+18_Recreation,want_to
Person_1.2315488034919018e+19,Desire_1.2315488034919018e+19_Recreation,want_to
Person_5.662659095600315e+18,Desire_5.662659095600315e+18_Recreation,want_to
Person_1.6685051424371128e+19,Desire_1.6685051424371128e+19_Recreation,want_to
Person_1.0571940384872235e+19,Desire_1.0571940384872235e+19_Recreation,want_to
Person_3.830387699562894e+18,Desire_3.830387699562894e+18_Recreation,want_to
Person_1.4062745424219183e+19,Desire_1.4062745424219183e+19_Recreation,want_to
Person_6.567309459643534e+18,Desire_6.567309459643534e+18_Recreation,want_to
Person_1.057718756154504e+19,Desire_1.057718756154504e+19_Recreation,want_to
Person_1.60323287153405e+19,Desire_1.60323287153405e+19_Recreation,want_to
Person_9.479761726970687e+18,Desire_9.479761726970687e+18_Recreation,want_to
Person_1.622127796696628e+19,Desire_1.622127796696628e+19_Recreation,want_to
Person_1.2002841977349632e+19,Desire_1.2002841977349632e+19_Recreation,want_to
Person_1.5006270090142192e+19,Desire_1.5006270090142192e+19_Recreation,want_to
Person_1.113700799252661e+19,Desire_1.113700799252661e+19_Recreation,want_to
Person_6.544014457150277e+18,Desire_6.544014457150277e+18_Recreation,want_to
Person_1.4595705747729322e+19,Desire_1.4595705747729322e+19_Recreation,want_to
Person_1.289207918014571e+19,Desire_1.289207918014571e+19_Recreation,want_to
Person_6.516784719181127e+18,Desire_6.516784719181127e+18_Recreation,want_to
Person_1.8137298073032104e+19,Desire_1.8137298073032104e+19_Recreation,want_to
Person_1.458532342143398e+19,Desire_1.458532342143398e+19_Recreation,want_to
Person_6.808502650520632e+18,Desire_6.808502650520632e+18_Recreation,want_to
Person_5.108520887644567e+18,Desire_5.108520887644567e+18_Recreation,want_to
Person_2.436129116884638e+18,Desire_2.436129116884638e+18_Recreation,want_to
Person_7.674706258909269e+18,Desire_7.674706258909269e+18_Recreation,want_to
Person_1.3597756448025762e+19,Desire_1.3597756448025762e+19_Recreation,want_to
Person_7.444523717171172e+18,Desire_7.444523717171172e+18_Recreation,want_to
