source,target,type
Desire_7.415800732698781e+18_Recreation,Internsion_1.465200536763102e+19,go_to
Desire_1.2931965726836937e+19_Recreation,Internsion_1.0084008775698045e+19,go_to
Desire_1.0944797264395026e+19_Recreation,Internsion_5.371091714452077e+18,go_to
Desire_1.1957206631486702e+19_Recreation,Internsion_1.4248335741455931e+19,go_to
Desire_4.202421501524588e+18_Recreation,Internsion_1.3190425004420958e+19,go_to
Desire_1.3403998568677431e+19_Recreation,Internsion_1.0493923930350268e+19,go_to
Desire_2.550654862539311e+18_Recreation,Internsion_2.0493897523865897e+18,go_to
Desire_5.594373062291199e+18_Recreation,Internsion_8.616596666759029e+18,go_to
Desire_9.115511894830014e+18_Recreation,Internsion_6.553787605389103e+18,go_to
Desire_1.1592623382465511e+19_Recreation,Internsion_1.1572893711726404e+19,go_to
Desire_5.58332264697995e+18_Recreation,Internsion_6.512217714639858e+18,go_to
Desire_1.3946608891235994e+19_Recreation,Internsion_1.3482210840914805e+19,go_to
Desire_7.86073936644034e+18_Recreation,Internsion_8.054335147103847e+18,go_to
Desire_1.6750392959559424e+19_Recreation,Internsion_1.2169645428923138e+19,go_to
Desire_6.116655965369347e+18_Recreation,Internsion_1.2849008475810513e+19,go_to
Desire_1.1931494713428945e+19_Recreation,Internsion_4.447085780845093e+18,go_to
Desire_3.265865495391265e+18_Recreation,Internsion_9.300520399403612e+18,go_to
Desire_8.348139188023474e+18_Recreation,Internsion_1.0844170959310029e+19,go_to
Desire_7.259169470383973e+17_Recreation,Internsion_1.6732399130251788e+19,go_to
Desire_1.6367147796684925e+19_Recreation,Internsion_8.87364021834269e+17,go_to
Desire_1.455301491420085e+19_Recreation,Internsion_1.0833709377539688e+18,go_to
Desire_4.631349614339492e+18_Recreation,Internsion_6.487427964195176e+18,go_to
Desire_2.6431458927848847e+18_Recreation,Internsion_5.757208604374187e+18,go_to
Desire_1.1569384846263904e+19_Recreation,Internsion_7.199469744413526e+18,go_to
Desire_5.851119327552709e+18_Recreation,Internsion_1.1797452458718024e+19,go_to
Desire_6.966714067982169e+18_Recreation,Internsion_1.6416956562401657e+19,go_to
Desire_8.489838188173405e+18_Recreation,Internsion_2.374579010531528e+18,go_to
Desire_4.613024462919874e+18_Recreation,Internsion_1.5871581358008734e+19,go_to
Desire_1.1622180196668529e+19_Recreation,Internsion_1.3358956886471143e+19,go_to
Desire_4.5446808580850657e+18_Recreation,Internsion_6.286115690185129e+18,go_to
Desire_1.5174850959430477e+18_Recreation,Internsion_1.085126367896708e+19,go_to
Desire_7.589579168092156e+18_Recreation,Internsion_1.0957364446503778e+19,go_to
Desire_8.468487985241129e+18_Recreation,Internsion_1.2655980845079253e+19,go_to
Desire_1.7579810215380589e+19_Recreation,Internsion_4.108681126407377e+17,go_to
Desire_6.286976536645818e+18_Recreation,Internsion_1.364002810744913e+19,go_to
Desire_1.391057019104969e+19_Recreation,Internsion_1.1091656087994511e+19,go_to
Desire_1.3155715540330007e+18_Recreation,Internsion_1.3769379383392506e+19,go_to
Desire_1.7975648935590904e+19_Recreation,Internsion_9.564236171618466e+18,go_to
Desire_6.351137563278084e+18_Recreation,Internsion_3.705621193658284e+18,go_to
Desire_1.3360912256871285e+19_Recreation,Internsion_4.351709961316346e+18,go_to
Desire_4.207212587718177e+18_Recreation,Internsion_8.884736731173191e+18,go_to
Desire_1.0062352983653902e+19_Recreation,Internsion_3.996714507841096e+17,go_to
Desire_1.7647404026915328e+19_Recreation,Internsion_8.081581411045361e+18,go_to
Desire_1.4733413669970442e+19_Recreation,Internsion_1.2597817627183831e+19,go_to
Desire_1.290792100372044e+19_Recreation,Internsion_1.1395854075297636e+19,go_to
Desire_1.7026284177408328e+19_Recreation,Internsion_1.5187562450561583e+19,go_to
Desire_9.851213775051293e+18_Recreation,Internsion_1.5902526988861932e+19,go_to
Desire_1.398951476156175e+19_Recreation,Internsion_1.0163646975424086e+19,go_to
Desire_6.99426703904561e+18_Recreation,Internsion_1.3313352620147431e+19,go_to
Desire_1.6138291857655183e+19_Recreation,Internsion_1.773072244091158e+18,go_to
Desire_7.80896609614181e+18_Recreation,Internsion_1.4321919812517372e+19,go_to
Desire_1.0138879526420646e+19_Recreation,Internsion_6.21144338592933e+18,go_to
Desire_1.1442227880529326e+19_Recreation,Internsion_9.474257126012652e+18,go_to
Desire_1.6951572106297962e+19_Recreation,Internsion_3.1466696724475827e+18,go_to
Desire_7.4818464413918e+18_Recreation,Internsion_5.181957604726945e+18,go_to
Desire_9.40724617352915e+18_Recreation,Internsion_1.1919644385837652e+19,go_to
Desire_8.069467475294921e+17_Recreation,Internsion_2.434435449961761e+18,go_to
Desire_2.7166772147638103e+18_Recreation,Internsion_2.1738759851031053e+18,go_to
Desire_1.1910376934085538e+19_Recreation,Internsion_2.2587748584620104e+18,go_to
Desire_8.116368143117997e+18_Recreation,Internsion_5.307602471361288e+18,go_to
Desire_1.217296951410946e+19_Recreation,Internsion_1.480103269732067e+18,go_to
Desire_7.20776170182168e+18_Recreation,Internsion_9.73673715795452e+18,go_to
Desire_1.062269281168809e+18_Recreation,Internsion_1.4823750153826396e+19,go_to
Desire_1.02031754304438e+19_Recreation,Internsion_6.793052972995585e+17,go_to
Desire_1.7968087311072783e+18_Recreation,Internsion_4.094198998749861e+18,go_to
Desire_1.4751937343899156e+19_Recreation,Internsion_7.832535782986813e+18,go_to
Desire_2.5461494188090527e+18_Recreation,Internsion_1.1715462862666906e+19,go_to
Desire_2.692333888484893e+18_Recreation,Internsion_5.079398122219457e+17,go_to
Desire_5.29202685475149e+18_Recreation,Internsion_1.1315062326828003e+19,go_to
Desire_2.070342452707116e+18_Recreation,Internsion_1.0076435148228305e+19,go_to
Desire_4.438945493558267e+18_Recreation,Internsion_6.552515525992827e+18,go_to
Desire_3.017788029239038e+18_Recreation,Internsion_1.770424544662451e+19,go_to
Desire_1.2019545225095514e+19_Recreation,Internsion_1.369355011956101e+19,go_to
Desire_1.3670388950019551e+19_Recreation,Internsion_4.908440003861679e+18,go_to
Desire_3.820663975802372e+16_Recreation,Internsion_1.6970617484355332e+19,go_to
Desire_5.295081110802208e+18_Recreation,Internsion_1.2888614620981692e+19,go_to
Desire_4.314521443741859e+18_Recreation,Internsion_5.639901983420092e+18,go_to
Desire_8.135207334446675e+18_Recreation,Internsion_1.1104511024129716e+19,go_to
Desire_1.742734541655303e+18_Recreation,Internsion_1.0707755968041722e+19,go_to
Desire_1.1918034237219058e+19_Recreation,Internsion_1.304104227297847e+19,go_to
Desire_1.7862194361018229e+19_Recreation,Internsion_1.874737472079382e+18,go_to
Desire_6.666511509167941e+18_Recreation,Internsion_5.812112532284823e+18,go_to
Desire_1.6662754504801556e+19_Recreation,Internsion_1.186569291890144e+19,go_to
Desire_1.7589770507224207e+19_Recreation,Internsion_1.1435704213457066e+19,go_to
Desire_5.6051042028899725e+17_Recreation,Internsion_7.948375832064608e+18,go_to
Desire_1.5321839095077329e+19_Recreation,Internsion_3.9458243082168033e+18,go_to
Desire_1.6667532467022748e+19_Recreation,Internsion_1.779117887126567e+18,go_to
Desire_5.092263471210846e+17_Recreation,Internsion_6.517122080290264e+18,go_to
Desire_1.5375077255326417e+19_Recreation,Internsion_6.119212091279695e+18,go_to
Desire_8.36534880990381e+18_Recreation,Internsion_7.530613511607299e+18,go_to
Desire_8.702702993135819e+18_Recreation,Internsion_1.4954753217825477e+19,go_to
Desire_1.3344904423095765e+19_Recreation,Internsion_1.580604952286943e+19,go_to
Desire_2.996550620497246e+18_Recreation,Internsion_1.1217704466256368e+19,go_to
Desire_7.503440198233488e+18_Recreation,Internsion_3.5327273271241887e+18,go_to
Desire_9.25229034799839e+18_Recreation,Internsion_1.5231283295311055e+18,go_to
Desire_6.471074367718777e+18_Recreation,Internsion_6.681148140543587e+18,go_to
Desire_6.723556823575545e+18_Recreation,Internsion_1.2828869381935282e+19,go_to
Desire_6.079905460412598e+18_Recreation,Internsion_6.531408582798001e+18,go_to
Desire_3.672884743129956e+18_Recreation,Internsion_9.688765882703763e+18,go_to
Desire_1.1486108802135673e+19_Recreation,Internsion_1.631775318966013e+18,go_to
Desire_1.5068270109145684e+19_Recreation,Internsion_1.4867806670867671e+19,go_to
Desire_5.65649277540004e+18_Recreation,Internsion_1.620152434441242e+19,go_to
Desire_1.074266710270171e+19_Recreation,Internsion_1.2245596602091143e+19,go_to
Desire_1.2295400857205098e+19_Recreation,Internsion_1.6047081785886882e+19,go_to
Desire_7.221802745933577e+18_Recreation,Internsion_1.3358267729481642e+19,go_to
Desire_9.9457283261906e+17_Recreation,Internsion_2.5711611487270395e+18,go_to
Desire_1.0494846540327334e+19_Recreation,Internsion_6.62923692350159e+18,go_to
Desire_8.022287101569002e+18_Recreation,Internsion_1.625788542279115e+19,go_to
Desire_1.2658129929669368e+19_Recreation,Internsion_1.378126939440985e+19,go_to
Desire_2.454104419066004e+18_Recreation,Internsion_1.516257560260117e+18,go_to
Desire_1.3168673041241117e+19_Recreation,Internsion_1.0441247251055766e+19,go_to
Desire_1.1490919480929942e+19_Recreation,Internsion_6.188448313931143e+18,go_to
Desire_1.877847053251901e+17_Recreation,Internsion_1.3887877573581738e+19,go_to
Desire_7.349887035698683e+18_Recreation,Internsion_5.263672623968525e+18,go_to
Desire_4.302585594980822e+18_Recreation,Internsion_1.286504828922671e+19,go_to
Desire_7.778410259184901e+18_Recreation,Internsion_1.7230581908125092e+19,go_to
Desire_1.2894728762297014e+19_Recreation,Internsion_7.905620943010959e+18,go_to
Desire_1.2976178820579764e+19_Recreation,Internsion_4.331129003191137e+18,go_to
Desire_1.4279188912413348e+19_Recreation,Internsion_7.215316718997802e+18,go_to
Desire_1.7256211669904562e+19_Recreation,Internsion_1.222606388683261e+19,go_to
Desire_7.232478598275814e+18_Recreation,Internsion_4.749584195768859e+18,go_to
Desire_6.048428377000574e+18_Recreation,Internsion_5.810381884399838e+18,go_to
Desire_4.853138071359895e+18_Recreation,Internsion_1.3257796464869775e+19,go_to
Desire_1.6868127441006434e+19_Recreation,Internsion_5.387785249536313e+18,go_to
Desire_2.3381464539482286e+18_Recreation,Internsion_1.5775903910267345e+19,go_to
Desire_2.86311329708414e+18_Recreation,Internsion_5.907735496740169e+18,go_to
Desire_1.0283618447184024e+19_Recreation,Internsion_1.518046210551669e+19,go_to
Desire_1.631112155046716e+19_Recreation,Internsion_5.133565797901191e+18,go_to
Desire_1.5960606202110183e+19_Recreation,Internsion_9.81832020414993e+18,go_to
Desire_6.724309187467679e+18_Recreation,Internsion_1.987152842671606e+17,go_to
Desire_4.1498880206957327e+18_Recreation,Internsion_1.3936274570725863e+19,go_to
Desire_6.75399780865824e+18_Recreation,Internsion_5.463107520029474e+18,go_to
Desire_1.6631574584081312e+19_Recreation,Internsion_1.35615905529515e+19,go_to
Desire_1.3518566979989189e+19_Recreation,Internsion_2.191325851619694e+18,go_to
Desire_8.154702335624093e+18_Recreation,Internsion_1.2736208714833238e+17,go_to
Desire_1.5568821718321664e+19_Recreation,Internsion_8.917840774130141e+18,go_to
Desire_2.995407087186352e+18_Recreation,Internsion_7.528957106098033e+18,go_to
Desire_1.330418983928596e+19_Recreation,Internsion_7.430287715506343e+18,go_to
Desire_5.141768832173247e+18_Recreation,Internsion_9.798673773018665e+18,go_to
Desire_1.2486345487921967e+19_Recreation,Internsion_1.546788093238924e+19,go_to
Desire_1.840491781561155e+19_Recreation,Internsion_1.0207832240313412e+19,go_to
Desire_1.7118873124144916e+19_Recreation,Internsion_5.807006132794111e+18,go_to
Desire_1.0218788252368992e+19_Recreation,Internsion_1.7652267893529108e+19,go_to
Desire_1.786313315590704e+19_Recreation,Internsion_3.0152453660704297e+18,go_to
Desire_1.279290045132113e+18_Recreation,Internsion_1.2705812228969867e+19,go_to
Desire_5.680734911676163e+18_Recreation,Internsion_6.251874508925002e+18,go_to
Desire_1.701791153935643e+19_Recreation,Internsion_4.043278385888487e+18,go_to
Desire_3.2873139587766456e+18_Recreation,Internsion_1.0035880411551496e+19,go_to
Desire_1.4811366835599444e+19_Recreation,Internsion_1.4318413867560817e+19,go_to
Desire_1.8247835239376388e+19_Recreation,Internsion_2.1713248879620247e+18,go_to
Desire_9.282650208975874e+18_Recreation,Internsion_1.4206099936084138e+19,go_to
Desire_7.318611436845083e+18_Recreation,Internsion_1.7655865183523476e+18,go_to
Desire_7.648027272327653e+18_Recreation,Internsion_1.6925777869573906e+19,go_to
Desire_1.0783717900549014e+19_Recreation,Internsion_1.0380291311725576e+19,go_to
Desire_1.0631353543717507e+19_Recreation,Internsion_1.3432048611638125e+19,go_to
Desire_5.953716810188252e+17_Recreation,Internsion_4.29053594412312e+17,go_to
Desire_7.316159756253844e+17_Recreation,Internsion_1.710081778763506e+19,go_to
Desire_1.129138599398095e+19_Recreation,Internsion_3.439386417670002e+18,go_to
Desire_1.4204399269050472e+19_Recreation,Internsion_1.3008911354964783e+19,go_to
Desire_7.350642246284645e+18_Recreation,Internsion_1.3183075361198996e+18,go_to
Desire_5.5350531788556736e+17_Recreation,Internsion_1.1137553908371577e+19,go_to
Desire_1.615011510948113e+19_Recreation,Internsion_1.782647962050652e+19,go_to
Desire_4.674061584991481e+18_Recreation,Internsion_6.069157091846093e+18,go_to
Desire_1.5297542019916842e+17_Recreation,Internsion_1.3077216209365686e+19,go_to
Desire_1.7893263193171202e+19_Recreation,Internsion_1.0222458299271928e+19,go_to
Desire_1.076555503776931e+19_Recreation,Internsion_2.219998843498537e+18,go_to
Desire_1.6698407548210838e+19_Recreation,Internsion_8.972952560620544e+18,go_to
Desire_5.348936344491317e+18_Recreation,Internsion_2.003005497147889e+18,go_to
Desire_1.002426506420135e+19_Recreation,Internsion_4.943982188212819e+18,go_to
Desire_5.685680893594046e+18_Recreation,Internsion_4.276726693907828e+18,go_to
Desire_5.554771203869226e+18_Recreation,Internsion_1.8859217178064883e+18,go_to
Desire_1.818749423387612e+18_Recreation,Internsion_1.44393912303993e+19,go_to
Desire_3.1479947337380603e+18_Recreation,Internsion_9.139711287137208e+18,go_to
Desire_5.206879756457181e+18_Recreation,Internsion_1.4437961889437936e+19,go_to
Desire_1.355050658128092e+19_Recreation,Internsion_2.037068980237949e+18,go_to
Desire_6.018272115614691e+18_Recreation,Internsion_7.868910606554305e+18,go_to
Desire_1.5522606837292026e+19_Recreation,Internsion_1.4090565819242525e+19,go_to
Desire_1.7301767689848504e+19_Recreation,Internsion_7.913834900353487e+18,go_to
Desire_8.92123883697129e+18_Recreation,Internsion_1.452086500938268e+19,go_to
Desire_5.608407497023161e+18_Recreation,Internsion_4.018343039365224e+18,go_to
Desire_1.3799521392583098e+19_Recreation,Internsion_1.1144672032002425e+19,go_to
Desire_1.6511141871481453e+19_Recreation,Internsion_1.506806944129488e+19,go_to
Desire_8.918922282691825e+18_Recreation,Internsion_1.4478645912862523e+19,go_to
Desire_5.782106882887806e+18_Recreation,Internsion_1.0864197088864268e+19,go_to
Desire_1.0414833317112107e+19_Recreation,Internsion_2.091609793108848e+18,go_to
Desire_7.783775732762467e+18_Recreation,Internsion_1.6250593324689877e+19,go_to
Desire_5.702969318801346e+18_Recreation,Internsion_1.6940781813589258e+19,go_to
Desire_6.285768846762511e+18_Recreation,Internsion_6.380932464550409e+18,go_to
Desire_6.766600877530229e+18_Recreation,Internsion_1.1999523246104102e+18,go_to
Desire_3.938864477266728e+18_Recreation,Internsion_9.185705887110716e+18,go_to
Desire_8.571458881709668e+18_Recreation,Internsion_1.210954401579255e+19,go_to
Desire_1.2143543440792375e+19_Recreation,Internsion_1.8240898325702937e+19,go_to
Desire_1.4296600697749907e+19_Recreation,Internsion_1.1973823761938395e+19,go_to
Desire_1.1103082928743811e+19_Recreation,Internsion_9.529820518038209e+18,go_to
Desire_1.5852909320254562e+19_Recreation,Internsion_6.903939042626209e+18,go_to
Desire_1.1636536712398178e+19_Recreation,Internsion_9.585253379011047e+18,go_to
Desire_9.815328878697464e+18_Recreation,Internsion_5.539642967551368e+18,go_to
Desire_4.761316339451459e+18_Recreation,Internsion_4.992857714013828e+18,go_to
Desire_1.7672669496568189e+19_Recreation,Internsion_6.923556715013683e+18,go_to
Desire_1.476610973553889e+19_Recreation,Internsion_6.55272273716166e+18,go_to
Desire_1.835178860046105e+19_Recreation,Internsion_1.374218784768284e+19,go_to
Desire_4.88903700039251e+18_Recreation,Internsion_1.8059810310573031e+19,go_to
Desire_5.918777213630027e+18_Recreation,Internsion_1.1039446513105756e+19,go_to
Desire_2.68815428328038e+18_Recreation,Internsion_1.4808564541334469e+19,go_to
Desire_1.2315488034919018e+19_Recreation,Internsion_1.5980164774357051e+19,go_to
Desire_5.662659095600315e+18_Recreation,Internsion_1.5720635584294203e+19,go_to
Desire_1.6685051424371128e+19_Recreation,Internsion_1.7155396140096676e+19,go_to
Desire_1.0571940384872235e+19_Recreation,Internsion_1.5234925728568132e+19,go_to
Desire_3.830387699562894e+18_Recreation,Internsion_1.6861454734572356e+19,go_to
Desire_1.4062745424219183e+19_Recreation,Internsion_8.033411269413096e+18,go_to
Desire_6.567309459643534e+18_Recreation,Internsion_8.670594092288835e+18,go_to
Desire_1.057718756154504e+19_Recreation,Internsion_1.1869627263718425e+19,go_to
Desire_1.60323287153405e+19_Recreation,Internsion_1.825884641049937e+19,go_to
Desire_9.479761726970687e+18_Recreation,Internsion_5.43902156850804e+18,go_to
Desire_1.622127796696628e+19_Recreation,Internsion_1.3895493518930156e+19,go_to
Desire_1.2002841977349632e+19_Recreation,Internsion_1.6176374755756157e+19,go_to
Desire_1.5006270090142192e+19_Recreation,Internsion_1.217751803843902e+19,go_to
Desire_1.113700799252661e+19_Recreation,Internsion_1.45368134801506e+19,go_to
Desire_6.544014457150277e+18_Recreation,Internsion_1.087032653341016e+19,go_to
Desire_1.4595705747729322e+19_Recreation,Internsion_1.1296575307560178e+17,go_to
Desire_1.289207918014571e+19_Recreation,Internsion_8.057096238032587e+18,go_to
Desire_6.516784719181127e+18_Recreation,Internsion_2.441469255344826e+18,go_to
Desire_1.8137298073032104e+19_Recreation,Internsion_1.1445252280709493e+19,go_to
Desire_1.458532342143398e+19_Recreation,Internsion_1.4185476202473173e+19,go_to
Desire_6.808502650520632e+18_Recreation,Internsion_8.537879502503774e+18,go_to
Desire_5.108520887644567e+18_Recreation,Internsion_1.4413326587314934e+19,go_to
Desire_2.436129116884638e+18_Recreation,Internsion_2.757550132430293e+18,go_to
Desire_7.674706258909269e+18_Recreation,Internsion_3.054314290087644e+18,go_to
Desire_1.3597756448025762e+19_Recreation,Internsion_1.5126327071128105e+19,go_to
Desire_7.444523717171172e+18_Recreation,Internsion_1.2799075592157424e+19,go_to
Desire_4.514953952432335e+18_Recreation,Internsion_1.744750861319317e+19,go_to
