source,target,type
Desire_1.1602778792162005e+19_Eat,Internsion_1.7785216936645414e+18,go_to
Desire_8.382056893270845e+18_Eat,Internsion_1.6074510473949553e+19,go_to
Desire_7.473425645444086e+18_Eat,Internsion_5.02966161299222e+17,go_to
Desire_1.0412904692099525e+19_Eat,Internsion_1.4258112318169154e+19,go_to
Desire_1.7708366161741535e+19_Eat,Internsion_8.716093367885738e+17,go_to
Desire_1.482877229824555e+18_Eat,Internsion_5.429148112253506e+18,go_to
Desire_2.5443861320714967e+18_Eat,Internsion_1.621299110492355e+19,go_to
Desire_5.43681285526427e+18_Eat,Internsion_1.7274885068467986e+19,go_to
Desire_2.223313642263539e+18_Eat,Internsion_2.78468166688622e+18,go_to
Desire_1.4752682277031487e+19_Eat,Internsion_1.3685748517913395e+19,go_to
Desire_7.403281847321115e+18_Eat,Internsion_1.5693420930942554e+19,go_to
Desire_1.1223339248842308e+19_Eat,Internsion_1.0250394004434026e+19,go_to
Desire_3.2994948736370616e+18_Eat,Internsion_1.5034860017956762e+19,go_to
Desire_7.391333562661061e+18_Eat,Internsion_4.748876064624673e+18,go_to
Desire_1.1516102204093516e+19_Eat,Internsion_5.535972126611644e+18,go_to
Desire_1.680868847502353e+19_Eat,Internsion_9.24360605969235e+18,go_to
Desire_1.302742251980827e+19_Eat,Internsion_1.7321775266131438e+19,go_to
Desire_1.4268645440615668e+19_Eat,Internsion_5.018292373033218e+18,go_to
Desire_1.6599886207530744e+19_Eat,Internsion_1.831239516627453e+19,go_to
Desire_1.8454076977026003e+17_Eat,Internsion_1.7468683865159358e+19,go_to
Desire_4.718335468070107e+18_Eat,Internsion_9.00019595719336e+18,go_to
Desire_1.7522897302625264e+19_Eat,Internsion_1.3851641696834888e+19,go_to
Desire_7.61228364592466e+18_Eat,Internsion_1.0690026343689718e+19,go_to
Desire_1.4104094704884898e+19_Eat,Internsion_2.6136271113314816e+18,go_to
Desire_1.7693825514042626e+19_Eat,Internsion_1.5967684107671624e+19,go_to
Desire_1.4330423110560805e+19_Eat,Internsion_2.2716554159949391e+18,go_to
Desire_2.1526971875358344e+18_Eat,Internsion_1.625644044459082e+19,go_to
Desire_4.578398384458778e+18_Eat,Internsion_1.5687031403195134e+19,go_to
Desire_4.710975946767318e+18_Eat,Internsion_1.2919554580858255e+19,go_to
Desire_1.100681845727625e+19_Eat,Internsion_1.768648322718505e+19,go_to
Desire_1.2217348216073382e+19_Eat,Internsion_8.012654624885263e+18,go_to
Desire_2.4180624695827354e+18_Eat,Internsion_8.236077999692513e+18,go_to
Desire_8.079464861003253e+18_Eat,Internsion_1.1410819289660285e+19,go_to
Desire_3.219302883773686e+18_Eat,Internsion_1.300034579763684e+19,go_to
