source,target,type
Desire_5.395304986359441e+18_Errands,Internsion_9.174057494346778e+18,go_to
Desire_9.910068100218776e+18_Eat,Internsion_6.38105440493883e+18,go_to
Desire_1.0670756489458664e+18_Eat,Internsion_1.285736518267346e+19,go_to
Desire_7.564782249592764e+17_Errands,Internsion_3.93430916413927e+18,go_to
Desire_2.7383680936404244e+18_Eat,Internsion_7.22817198219147e+18,go_to
Desire_3.296436594150445e+17_Recreation,Internsion_1.381299696470634e+19,go_to
Desire_1.5406046936723917e+19_Recreation,Internsion_9.70724442909306e+18,go_to
Desire_1.0980550371115908e+18_Shop,Internsion_1.5125379708127203e+19,go_to
Desire_1.3654990370068865e+19_Shop,Internsion_1.5099967020628371e+19,go_to
Desire_1.1258779183672846e+19_Recreation,Internsion_8.040055693186896e+18,go_to
Desire_4.759858339645782e+18_Eat,Internsion_3.87959892300982e+18,go_to
Desire_1.115106951799119e+19_Shop,Internsion_1.1130052118062346e+19,go_to
Desire_5.09850635689209e+17_Errands,Internsion_2.9509038803975404e+18,go_to
Desire_1.407546735117838e+19_Eat,Internsion_1.6034113883521087e+19,go_to
Desire_7.206571139506577e+18_Eat,Internsion_1.7500990149154191e+19,go_to
Desire_3.0242588970131256e+18_Shop,Internsion_1.1255335310188149e+19,go_to
Desire_5.233321194342665e+18_Eat,Internsion_6.251043146898338e+18,go_to
Desire_6.560869858584433e+18_Shop,Internsion_6.944488300924847e+18,go_to
Desire_6.762155440608415e+18_Shop,Internsion_1.815980416479484e+19,go_to
Desire_3.653712829653903e+18_Shop,Internsion_5.518728090885771e+18,go_to
Desire_1.5999021937170268e+19_Eat,Internsion_1.66803651040236e+19,go_to
Desire_1.1866901592344386e+19_Shop,Internsion_1.8375390003213271e+19,go_to
Desire_1.3363185920642173e+19_Shop,Internsion_1.15066683114078e+19,go_to
Desire_2.404445282701026e+18_Errands,Internsion_1.3822178038626722e+19,go_to
Desire_1.3485976855101893e+19_Eat,Internsion_5.770310509643437e+18,go_to
Desire_1.4515790359064062e+19_Eat,Internsion_4.230476604184405e+18,go_to
Desire_5.41013151545254e+18_Eat,Internsion_5.237816144443517e+18,go_to
Desire_5.845723563320323e+17_Errands,Internsion_1.0108279198706969e+19,go_to
Desire_1.0921156671525482e+19_Eat,Internsion_8.886340321120432e+18,go_to
Desire_1.30039224887858e+19_Eat,Internsion_1.195577418438326e+19,go_to
Desire_7.781808491801426e+18_Eat,Internsion_1.463342026830374e+19,go_to
Desire_9.855152622413636e+18_Errands,Internsion_7.848489120557068e+18,go_to
Desire_2.975366532520694e+18_Recreation,Internsion_3.4118622761380547e+18,go_to
Desire_1.012494709850756e+17_Other,Internsion_1.4829733497334323e+19,go_to
Desire_3.2743890445178307e+18_Eat,Internsion_1.73639247729829e+19,go_to
Desire_4.650437803877758e+18_Errands,Internsion_9.918190221231448e+18,go_to
Desire_2.6778136656303657e+18_Shop,Internsion_4.261023628604507e+18,go_to
Desire_1.0974055604146629e+19_Eat,Internsion_1.069035838012766e+19,go_to
Desire_5.158516427673431e+18_Eat,Internsion_1.5373448572853252e+19,go_to
Desire_1.3551435632772106e+19_Errands,Internsion_8.922458578978302e+18,go_to
Desire_1.105253604901669e+19_Eat,Internsion_1.7822838551363322e+19,go_to
Desire_1.8120661837833497e+19_Recreation,Internsion_9.103408838661096e+18,go_to
Desire_6.771769395675426e+18_Errands,Internsion_5.631011219571804e+18,go_to
Desire_7.669664760400075e+18_Eat,Internsion_8.834067887827802e+18,go_to
Desire_1.5787842096437197e+19_Eat,Internsion_9.439847357073822e+18,go_to
Desire_4.5287106197846646e+18_Eat,Internsion_1.456495046356254e+19,go_to
Desire_9.727996438542682e+18_Eat,Internsion_1.193137974513038e+19,go_to
Desire_3.572742756894145e+18_Errands,Internsion_1.77706784185045e+19,go_to
Desire_2.9006388142003994e+18_Eat,Internsion_1.7270968095074304e+19,go_to
Desire_1.7071755562873104e+19_Errands,Internsion_1.162217661313317e+19,go_to
Desire_2.858367056987011e+18_Shop,Internsion_1.0885778937719138e+19,go_to
Desire_1.486840526574811e+19_Eat,Internsion_1.096589902430268e+19,go_to
Desire_8.318221787982535e+18_Recreation,Internsion_4.304587873797878e+18,go_to
Desire_5.885596422118945e+18_Eat,Internsion_9.885163685781463e+18,go_to
Desire_1.61461003726572e+19_Eat,Internsion_2.364175123174836e+18,go_to
Desire_1.1295919025447256e+19_Shop,Internsion_1.2968306191347511e+19,go_to
Desire_8.410755839715186e+18_Shop,Internsion_1.5653065146111556e+19,go_to
Desire_1.524899473841741e+19_Shop,Internsion_1.1097101657460722e+19,go_to
Desire_1.3300598421975144e+19_Shop,Internsion_3.766145522852338e+18,go_to
Desire_2.801349855295783e+18_Eat,Internsion_9.111325491501792e+18,go_to
Desire_7.111596322557911e+18_Eat,Internsion_1.850693327537766e+18,go_to
Desire_2.978020483030418e+18_School,Internsion_9.97775695987205e+18,go_to
Desire_8.961598713339646e+18_Shop,Internsion_4.749380381000942e+18,go_to
Desire_1.3516471981907266e+19_Eat,Internsion_8.323098876403882e+18,go_to
Desire_1.4766628431902277e+18_Shop,Internsion_1.0521947304702183e+19,go_to
Desire_2.8288335881442723e+17_Errands,Internsion_1.3369543350491632e+19,go_to
Desire_2.328313746614015e+18_Eat,Internsion_2.8463333980112927e+18,go_to
Desire_8.576114055105629e+18_Errands,Internsion_1.6635571534139552e+19,go_to
Desire_8.920060703279704e+18_Eat,Internsion_1.0872618645323037e+19,go_to
Desire_4.4022541144325965e+17_Shop,Internsion_1.0179632848721215e+19,go_to
Desire_1.60817378634579e+18_Eat,Internsion_9.217747847914323e+16,go_to
Desire_1.761515239454696e+19_Eat,Internsion_3.863620540649116e+18,go_to
Desire_1.728373018650593e+18_Eat,Internsion_1.4948122651099863e+19,go_to
Desire_8.469840666440331e+18_Recreation,Internsion_1.7652879526753833e+19,go_to
Desire_2.783161335771998e+18_Eat,Internsion_8.754758759792276e+18,go_to
Desire_9.19771649663712e+18_Recreation,Internsion_3.829615221498184e+18,go_to
Desire_2.825517756453221e+18_Eat,Internsion_9.68216524103148e+18,go_to
Desire_1.2892728353283916e+19_Eat,Internsion_3.4932582160705485e+18,go_to
Desire_5.521012406663763e+18_Eat,Internsion_1.2356888586152446e+19,go_to
Desire_8.435687719770904e+18_Shop,Internsion_3.623401895005388e+18,go_to
Desire_1.3794151374348118e+19_Shop,Internsion_1.3092954294441286e+19,go_to
Desire_1.5302156277439834e+19_Errands,Internsion_1.3648981871755305e+19,go_to
Desire_1.4353815298157594e+18_Shop,Internsion_3.833122982508363e+18,go_to
Desire_1.7641833399874224e+19_Shop,Internsion_1.6377439945008409e+19,go_to
Desire_1.686988551330379e+19_Recreation,Internsion_4.334164823680982e+18,go_to
Desire_1.5345821358740976e+19_Eat,Internsion_1.059505531521666e+19,go_to
Desire_1.6524996103007896e+19_Errands,Internsion_1.2892939072645646e+19,go_to
Desire_1.721902108724227e+19_Eat,Internsion_1.425300466446639e+19,go_to
Desire_1.3246487824981234e+19_Eat,Internsion_1.4981953649398626e+19,go_to
Desire_1.733158023767403e+19_Eat,Internsion_5.811426976662029e+18,go_to
Desire_1.6564546542542072e+19_Eat,Internsion_1.0049116680814991e+19,go_to
Desire_1.2156345244006498e+19_Recreation,Internsion_2.629907120566872e+18,go_to
Desire_1.1867580147380906e+19_Shop,Internsion_1.2013665601939796e+19,go_to
Desire_1.7356393954669853e+19_Eat,Internsion_3.7927120932970296e+18,go_to
Desire_1.5837924531003066e+19_Recreation,Internsion_1.875507458583088e+18,go_to
Desire_1.444429185266725e+19_Recreation,Internsion_1.1479170935671562e+19,go_to
Desire_6.076699645053753e+18_Eat,Internsion_1.1648212255523804e+18,go_to
Desire_1.6437831181582635e+19_Other,Internsion_1.3146955043516035e+19,go_to
Desire_1.041207061518097e+19_Eat,Internsion_1.75052451786417e+19,go_to
Desire_5.7564891226093786e+17_Eat,Internsion_1.3722670629660223e+19,go_to
Desire_3.12343037821503e+18_Errands,Internsion_7.210811839406037e+18,go_to
Desire_1.5162459324131446e+18_Errands,Internsion_1.0213936814656956e+19,go_to
Desire_1.1878870600560988e+19_Shop,Internsion_1.063408883493864e+19,go_to
