source,target,type
Person_2.641505075712976e+18,Desire_2.641505075712976e+18_Errands,want_to
Person_1.5431927114694218e+19,Desire_1.5431927114694218e+19_Shop,want_to
Person_9.039264135513294e+18,Desire_9.039264135513294e+18_Shop,want_to
Person_4.701670807736002e+18,Desire_4.701670807736002e+18_School,want_to
Person_1.066435798613726e+19,Desire_1.066435798613726e+19_Errands,want_to
Person_1.767117113188898e+19,Desire_1.767117113188898e+19_Errands,want_to
Person_1.3364584664653134e+19,Desire_1.3364584664653134e+19_Errands,want_to
Person_1.038027433728352e+19,Desire_1.038027433728352e+19_Eat,want_to
Person_1.5557683428683276e+19,Desire_1.5557683428683276e+19_Shop,want_to
Person_1.847069974938225e+18,Desire_1.847069974938225e+18_Eat,want_to
Person_1.6686491799211704e+19,Desire_1.6686491799211704e+19_Recreation,want_to
Person_3.7391348863453245e+18,Desire_3.7391348863453245e+18_Recreation,want_to
Person_3.775889985027957e+18,Desire_3.775889985027957e+18_Recreation,want_to
Person_1.2234982565922566e+19,Desire_1.2234982565922566e+19_Errands,want_to
Person_1.0431086368476035e+19,Desire_1.0431086368476035e+19_Eat,want_to
Person_5.082472187821226e+18,Desire_5.082472187821226e+18_School,want_to
Person_4.644311570562016e+18,Desire_4.644311570562016e+18_Eat,want_to
Person_1.3368598351132406e+19,Desire_1.3368598351132406e+19_Eat,want_to
Person_9.846583910142708e+18,Desire_9.846583910142708e+18_Eat,want_to
Person_1.2863681651173226e+19,Desire_1.2863681651173226e+19_Recreation,want_to
Person_8.854122060651395e+18,Desire_8.854122060651395e+18_Shop,want_to
Person_1.3449027492928068e+19,Desire_1.3449027492928068e+19_Recreation,want_to
Person_1.3266071747657592e+17,Desire_1.3266071747657592e+17_Eat,want_to
Person_1.326341779854978e+19,Desire_1.326341779854978e+19_Eat,want_to
Person_9.54409544009793e+18,Desire_9.54409544009793e+18_Errands,want_to
Person_1.6306970330916393e+19,Desire_1.6306970330916393e+19_Eat,want_to
Person_1.8384135995545124e+18,Desire_1.8384135995545124e+18_Recreation,want_to
Person_1.8344418348026192e+19,Desire_1.8344418348026192e+19_Eat,want_to
Person_3.782717509690173e+18,Desire_3.782717509690173e+18_Eat,want_to
Person_1.4361491187015262e+19,Desire_1.4361491187015262e+19_Recreation,want_to
Person_4.358009518067831e+18,Desire_4.358009518067831e+18_Eat,want_to
Person_8.473053135355255e+18,Desire_8.473053135355255e+18_Eat,want_to
Person_1.2224011727035077e+19,Desire_1.2224011727035077e+19_Recreation,want_to
Person_6.172929302720324e+18,Desire_6.172929302720324e+18_Recreation,want_to
Person_1.6260700499035054e+18,Desire_1.6260700499035054e+18_Eat,want_to
Person_2.2965883174559887e+18,Desire_2.2965883174559887e+18_Shop,want_to
Person_1.2818597909113537e+19,Desire_1.2818597909113537e+19_Recreation,want_to
Person_4.528510669881105e+18,Desire_4.528510669881105e+18_Eat,want_to
Person_7.743310538846403e+18,Desire_7.743310538846403e+18_Eat,want_to
Person_1.2840096693408362e+19,Desire_1.2840096693408362e+19_School,want_to
Person_9.31136982616168e+18,Desire_9.31136982616168e+18_Eat,want_to
Person_1.0737677330909284e+19,Desire_1.0737677330909284e+19_Shop,want_to
Person_1.1847481556323713e+19,Desire_1.1847481556323713e+19_Shop,want_to
Person_2.498145247941312e+18,Desire_2.498145247941312e+18_Errands,want_to
Person_1.170769753084451e+19,Desire_1.170769753084451e+19_Shop,want_to
Person_1.780012940321989e+19,Desire_1.780012940321989e+19_Shop,want_to
Person_1.2385581294463349e+19,Desire_1.2385581294463349e+19_Recreation,want_to
Person_1.3199269728532482e+19,Desire_1.3199269728532482e+19_Recreation,want_to
Person_1.5838113390882765e+19,Desire_1.5838113390882765e+19_Errands,want_to
Person_6.098483241607982e+17,Desire_6.098483241607982e+17_Recreation,want_to
Person_1.5345477795391214e+19,Desire_1.5345477795391214e+19_Eat,want_to
Person_3.4591124645644614e+17,Desire_3.4591124645644614e+17_Eat,want_to
Person_8.685018627076352e+18,Desire_8.685018627076352e+18_Shop,want_to
Person_1.0691072004995578e+19,Desire_1.0691072004995578e+19_Shop,want_to
Person_1.38330933600143e+19,Desire_1.38330933600143e+19_Eat,want_to
Person_1.4124299631129549e+19,Desire_1.4124299631129549e+19_Shop,want_to
Person_5.159775940981806e+18,Desire_5.159775940981806e+18_Eat,want_to
Person_9.88364166078897e+18,Desire_9.88364166078897e+18_Eat,want_to
Person_9.98080440252326e+18,Desire_9.98080440252326e+18_Eat,want_to
Person_8.283852888765289e+18,Desire_8.283852888765289e+18_Errands,want_to
Person_9.367563397626442e+18,Desire_9.367563397626442e+18_Eat,want_to
Person_1.671659572534444e+19,Desire_1.671659572534444e+19_Errands,want_to
Person_7.777709531566038e+17,Desire_7.777709531566038e+17_Eat,want_to
Person_1.2062821951066894e+19,Desire_1.2062821951066894e+19_Eat,want_to
Person_2.299502710383849e+18,Desire_2.299502710383849e+18_Eat,want_to
Person_3.607712965832271e+18,Desire_3.607712965832271e+18_Recreation,want_to
Person_3.7547419713765857e+18,Desire_3.7547419713765857e+18_Recreation,want_to
Person_1.4179863340141455e+19,Desire_1.4179863340141455e+19_Recreation,want_to
Person_1.0154842763449946e+19,Desire_1.0154842763449946e+19_Eat,want_to
Person_3.7891159157843866e+18,Desire_3.7891159157843866e+18_Errands,want_to
Person_4.100123821137356e+18,Desire_4.100123821137356e+18_Errands,want_to
Person_1.002557955200668e+19,Desire_1.002557955200668e+19_Eat,want_to
Person_1.2259076584840346e+19,Desire_1.2259076584840346e+19_Eat,want_to
Person_1.282104264172362e+19,Desire_1.282104264172362e+19_Eat,want_to
Person_7.649028385999322e+18,Desire_7.649028385999322e+18_Recreation,want_to
Person_1.8055895484406508e+19,Desire_1.8055895484406508e+19_Eat,want_to
Person_1.3764574279126624e+19,Desire_1.3764574279126624e+19_Eat,want_to
Person_1.504469019348668e+19,Desire_1.504469019348668e+19_School,want_to
Person_9.527825766567487e+18,Desire_9.527825766567487e+18_Eat,want_to
Person_1.824802159325726e+19,Desire_1.824802159325726e+19_Recreation,want_to
Person_4.20612503471592e+18,Desire_4.20612503471592e+18_Recreation,want_to
Person_8.406250362095892e+18,Desire_8.406250362095892e+18_Eat,want_to
Person_2.414002254695485e+18,Desire_2.414002254695485e+18_Shop,want_to
Person_7.5777687081785e+18,Desire_7.5777687081785e+18_Eat,want_to
Person_9.54389709862364e+18,Desire_9.54389709862364e+18_Shop,want_to
Person_1.0044865779661378e+19,Desire_1.0044865779661378e+19_Shop,want_to
Person_1.6015765936223148e+19,Desire_1.6015765936223148e+19_Shop,want_to
Person_1.4973908952681312e+19,Desire_1.4973908952681312e+19_Eat,want_to
Person_1.3532732260856625e+18,Desire_1.3532732260856625e+18_Eat,want_to
Person_7.609284043267205e+16,Desire_7.609284043267205e+16_Shop,want_to
Person_1.4123342111356602e+19,Desire_1.4123342111356602e+19_Shop,want_to
Person_1.3604547512018342e+19,Desire_1.3604547512018342e+19_Other,want_to
Person_1.7083997856288172e+19,Desire_1.7083997856288172e+19_Recreation,want_to
Person_1.123913264548561e+19,Desire_1.123913264548561e+19_Recreation,want_to
Person_1.2506034592006904e+19,Desire_1.2506034592006904e+19_Recreation,want_to
Person_1.1563348618070113e+18,Desire_1.1563348618070113e+18_Shop,want_to
Person_1.6220558656191758e+19,Desire_1.6220558656191758e+19_Shop,want_to
Person_3.329923383406124e+17,Desire_3.329923383406124e+17_Shop,want_to
Person_1.6169305899649075e+19,Desire_1.6169305899649075e+19_Errands,want_to
Person_2.0768542051174264e+18,Desire_2.0768542051174264e+18_Other,want_to
Person_1.720710310306004e+19,Desire_1.720710310306004e+19_Errands,want_to
