model_name,desire,num_sample,loss,age_group_error,income_group_error,household_size_error,vehicles_error,family_structure_error,mean_error,age_group_kl,income_group_kl,household_size_kl,vehicles_kl,family_structure_kl,mean_kl,best_params
randomforest,Eat,2000,1.0030023050759063,0.12592124763248463,0.14234734828507575,0.11046414044879135,0.1332562948690636,0.11087257491101932,0.12457232122928694,0.1450663468200715,0.13524783592047718,0.07713649543945544,0.49509253554482174,0.08419296054609117,0.18734723485418342,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}"
randomforest,Eat,4000,1.0070368563957595,0.14062777446148553,0.14697549306468752,0.12099278586904157,0.14762453929325045,0.12366123902776636,0.13597636634324628,0.12486516816515113,0.15315677936290353,0.09063296234150012,0.534136595878486,0.10825074964210493,0.20220845107802915,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}"
randomforest,Eat,6000,1.0010877020010645,0.1551468475152645,0.14303640658888153,0.12782444287911185,0.1491595538155891,0.127981050895282,0.1406296603388258,0.1498368736289882,0.1374996073745546,0.10878392645427065,0.5414702662012166,0.11631618930153227,0.21078137259211246,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}"
randomforest,Eat,8000,1.0032911477174786,0.15587793016346438,0.14629828140219195,0.12863150220184089,0.15571188463885435,0.13061475858415778,0.14342687139810187,0.15002048895236747,0.13872395474021537,0.11633997921003704,0.20615389790658598,0.11667898798145639,0.14558346175813244,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}"
randomforest,Eat,10000,0.9938279463875382,0.16245353427888265,0.1503831145538816,0.1411380113801672,0.16896041109996318,0.1449360910153559,0.1535742324656501,0.1645412924717883,0.15997539629804347,0.13189776805525935,0.21210694250571316,0.16061494900719106,0.16582726966759906,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}"
randomforest,Eat,12000,0.9926680245545899,0.16157057367639313,0.1575913245438986,0.1364372602390878,0.1733565696124272,0.1417630445041187,0.15414375451518508,0.17937008906990745,0.1705868762413211,0.11955621151291795,0.5843901172272231,0.1509906557194923,0.24097878995417235,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}"
randomforest,Eat,14000,0.9940021137147147,0.17339369160413062,0.15244838578368117,0.1499330792570038,0.17495280521044468,0.14207385643142945,0.15856036365733794,0.21655650557073458,0.1586149425399015,0.15025030762358388,0.6014059984466155,0.14924414603625774,0.2552143800434187,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}"
randomforest,Eat,16000,0.9926239123839018,0.15012901761860312,0.14129106367091085,0.1375209315767909,0.16739297111651885,0.13450446119234724,0.1461676890350342,0.19573464307662278,0.12642613678631967,0.12554284668383037,0.5818984224353142,0.1373588395468337,0.23339217770578413,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}"
randomforest,Eat,18000,0.9897868990779323,0.15670763261646672,0.15122489594773675,0.14562710068314208,0.1715602231146013,0.1356490883840847,0.15215378814920633,0.19542439002524056,0.14515650232806304,0.1406144062395021,0.5974835654747628,0.1423524469368972,0.24420626220089314,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}"
randomforest,Eat,20000,0.9886161126078138,0.15417600294085515,0.15282936449381535,0.14294879188912077,0.17871430325693022,0.14162526859647467,0.15405874623543925,0.18173290442692597,0.15175324779988725,0.13002560063526986,0.24267131779038204,0.15983356012424596,0.17320332615534223,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}"
