model_name,desire,num_sample,loss,age_group_error,income_group_error,household_size_error,vehicles_error,family_structure_error,mean_error,age_group_kl,income_group_kl,household_size_kl,vehicles_kl,family_structure_kl,mean_kl,best_params
xgboost,Eat,100,1.0879965747212148,0.15361948953834134,0.08010547503133925,0.13242118064964895,0.1622791658854684,0.07279278287703539,0.12024361879636666,0.41837921397193595,0.06677031518773953,0.2752375656919243,0.8705923980078643,0.04411824259063361,0.3350195470900196,"{'gamma': 0.2, 'learning_rate': 0.001, 'max_depth': None, 'n_estimators': 100, 'subsample': 0.7}"
xgboost,Eat,200,1.0868828834903137,0.13261927100184215,0.11506506360409509,0.1410806468203787,0.16215012184689376,0.13179325619115473,0.13654167189287292,0.778293067696731,0.08989405932791728,0.17855502033925158,0.31175606230082525,0.12944845572424696,0.29758933307779445,"{'gamma': 0.2, 'learning_rate': 0.001, 'max_depth': None, 'n_estimators': 100, 'subsample': 0.9}"
xgboost,Eat,300,1.0876810247419035,0.1349837406275696,0.11430891660668722,0.16454316164450922,0.11956938992946747,0.1391984413165612,0.13452073002495896,0.1842781615059889,0.08595174880883666,0.23613031764438064,1.1722014223027395,0.11265449308762482,0.3582432286699141,"{'gamma': 0.2, 'learning_rate': 0.001, 'max_depth': None, 'n_estimators': 100, 'subsample': 0.7}"
xgboost,Eat,400,1.0860948941620725,0.12522549580189457,0.09471408622735596,0.1391873826723826,0.11903270830580624,0.1530601995505713,0.12624397451160213,0.13766100991319932,0.06865865812940902,0.24194083393215765,1.371016065706259,0.14686472826101546,0.39322825918840804,"{'gamma': 0.2, 'learning_rate': 0.001, 'max_depth': None, 'n_estimators': 100, 'subsample': 0.7}"
xgboost,Eat,500,1.0850064687998757,0.11013626340796963,0.11256203300257876,0.13654112084179248,0.1303688093870976,0.10299842081695493,0.11852132949127867,0.1074767641289081,0.09309631840476187,0.22788340335709828,2.1929295607422192,0.09129663947297258,0.542536537221192,"{'gamma': 0.2, 'learning_rate': 0.001, 'max_depth': None, 'n_estimators': 100, 'subsample': 0.8}"
xgboost,Eat,600,1.0855961035850348,0.12146834755733311,0.1300732845156328,0.12890495955450718,0.1266436111982598,0.12923390072999097,0.12726482071114478,0.08925186336287362,0.1616767327528519,0.1562377137382257,0.323459181385791,0.12867339668148925,0.1718597775842463,"{'gamma': 0.2, 'learning_rate': 0.001, 'max_depth': None, 'n_estimators': 100, 'subsample': 0.9}"
xgboost,Eat,700,1.0859272689359734,0.11771465883399962,0.119812846833777,0.14581557479033022,0.14204600248096097,0.12304725855800056,0.12968726829941368,0.1019889161649342,0.112254864092487,0.17571230661786877,0.22568113907377615,0.1355969885162231,0.15024684289305784,"{'gamma': 0.2, 'learning_rate': 0.001, 'max_depth': None, 'n_estimators': 100, 'subsample': 0.9}"
xgboost,Eat,800,1.085589839617897,0.11208912948151971,0.11965134667571653,0.16099528160935478,0.1519197522997857,0.1139842364239792,0.1317279492980712,0.0822160642515391,0.09843076191106041,0.1832778487020975,0.6166837551230134,0.13359392119525923,0.22284047023659395,"{'gamma': 0.2, 'learning_rate': 0.001, 'max_depth': None, 'n_estimators': 100, 'subsample': 0.8}"
xgboost,Eat,900,1.0848816249758406,0.15312464346680282,0.1542565316786337,0.17497233611751634,0.17715608626337453,0.12912051688824383,0.15772602288291426,0.16209286456127767,0.186803931698538,0.20885929674681986,0.6976854782236817,0.1101841981606897,0.27312515387820135,"{'gamma': 0.2, 'learning_rate': 0.001, 'max_depth': None, 'n_estimators': 100, 'subsample': 0.8}"
xgboost,Eat,1000,1.0849659656981583,0.1511742270540307,0.1592963515241516,0.1471707648370208,0.17353762360687203,0.13420073898339355,0.15307594120109375,0.15593395500221607,0.18136411285876308,0.14967672174578128,0.3018194814414304,0.12826160397441866,0.1834111750045219,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': None, 'n_estimators': 100, 'subsample': 0.7}"
multilayer_perceptron,Eat,100,1.0773409373854346,0.15422381966083432,0.08795381219597294,0.20213884652639272,0.11691395575274707,0.08159162404191189,0.1285644116355718,0.3045723709343704,0.05393799432292935,0.37845551640462316,1.1834657912250734,0.05912368331540573,0.3959110712404804,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (50, 50), 'learning_rate_init': 0.0001}"
multilayer_perceptron,Eat,200,1.0398116450096688,0.17458934829866346,0.08420400648810229,0.18942699707161267,0.15314748649293553,0.1371471494820518,0.14770299756667313,0.8543933211773286,0.05225597849048173,1.043083677154918,2.2577399031496985,0.11713133079600344,0.864920842153686,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (50, 50), 'learning_rate_init': 0.0001}"
multilayer_perceptron,Eat,300,1.0413451430123486,0.1504081456046715,0.07280975250999416,0.2197998290016912,0.14620380069791006,0.1261559057550635,0.1430754867138661,0.17704161998005488,0.029692877896079148,1.7981053215879301,2.210655370840409,0.17074978319629497,0.8772489947001537,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (50, 50), 'learning_rate_init': 0.0001}"
multilayer_perceptron,Eat,400,1.0375605988844512,0.16607755859574216,0.09959033509050574,0.15686727231160766,0.13823710611910925,0.13296292296122497,0.13874703901563795,0.22256629953334078,0.06332509101757021,0.3226366304967865,2.1842792415805494,0.12944032380995088,0.5844495172876396,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (50, 50), 'learning_rate_init': 0.0001}"
multilayer_perceptron,Eat,500,1.0277699872937618,0.15938602621795442,0.11483393511504414,0.1640107144548086,0.1913124262476885,0.12039729643101521,0.1499880796933022,0.20067839753428995,0.09002355405185275,0.9613944369642771,2.2863909541226395,0.1295358194072386,0.7336046324160596,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (50, 50), 'learning_rate_init': 0.0001}"
multilayer_perceptron,Eat,600,1.0248164751295097,0.1381650277093345,0.11282795330474264,0.1728765675649373,0.21719865385018644,0.12002386645754584,0.15221841377734935,0.15151013251082557,0.1110159294915666,1.707770152715492,2.349677324574055,0.15989032272772447,0.8959727724039327,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (50, 50), 'learning_rate_init': 0.0001}"
multilayer_perceptron,Eat,700,1.0134760864668968,0.16656966992815442,0.12112184190563134,0.18337103413558573,0.20079440005380347,0.12756350520672155,0.1598840902459793,0.15928500190402284,0.11146704652839752,2.501066123815674,2.3263729356812126,1.5897313684054035,1.337584495266942,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (50, 50), 'learning_rate_init': 0.0001}"
multilayer_perceptron,Eat,800,1.005165981798504,0.13139862246345926,0.11038853834000051,0.18456233741192932,0.1675982188186419,0.13232510245964213,0.14525456389873465,0.11734289298777038,0.08587875366074652,1.7829234709272583,2.2539343362139754,1.5905944560755019,1.1661347819730505,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (50, 50), 'learning_rate_init': 0.0001}"
multilayer_perceptron,Eat,900,1.0007901708842597,0.16259262668466248,0.1275292315807291,0.17917018374360363,0.19218078841357145,0.1546028943339893,0.1632151449513112,0.1665059739187608,0.10303117362464051,2.473247234140582,2.3020424373025974,1.6050713343837826,1.3299796306740725,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50), 'learning_rate_init': 0.0001}"
multilayer_perceptron,Eat,1000,0.9987199281350065,0.16644759694095615,0.1305183902867926,0.1636478374246044,0.1944473413267953,0.1461700516470154,0.16024624352523276,0.2002241069967935,0.1168726558251708,0.35669655974384934,1.393750164294146,0.2946787933592996,0.4724444560438519,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (50, 50), 'learning_rate_init': 0.0001}"
proposed_method,Eat,100,1.2239896444530354,0.18611587824160422,0.07088680988481401,0.06982488870830926,0.053246986292689105,0.06418108311651853,0.08885112924878703,3.5912388399764827,0.03786850436413575,0.03972498134698971,0.021603381130421352,0.023490764648936978,0.7427852942933932,
proposed_method,Eat,200,1.1591346698004787,0.1718795344297123,0.07064257550942786,0.08187664929519567,0.07326216412347947,0.07026966748974899,0.09358611816951286,3.5661885326745026,0.036268983633045565,0.051860324636006025,0.03146213851275554,0.05230277902756657,0.7476165516967752,
proposed_method,Eat,300,1.173811994960018,0.07084251593862174,0.08564638352392946,0.08914435592661264,0.07410450714239436,0.07803396189349482,0.0795543448850106,0.03992455493998971,0.041669686544080584,0.057373949680646415,0.030510440491375208,0.03672108655827328,0.04123994364287304,
proposed_method,Eat,400,1.456413002319595,0.09825188134020492,0.07046919009882803,0.09593281226808238,0.06201626846072199,0.06433109639430086,0.07820024971242764,0.07715575265533181,0.03754195648643724,0.0845580851389188,0.02829901140243127,0.024822996669972647,0.05047556047061835,
proposed_method,Eat,500,1.3538035020681143,0.11509704803672326,0.08349068811287326,0.07231710065044808,0.0901682257110372,0.0729604013689729,0.08680669277601095,1.8777694881439388,0.043723946352303325,0.030815535304792877,0.05184522895998372,0.030788290257526135,0.40698849780370905,
proposed_method,Eat,600,1.2277683625231315,0.13086334231781904,0.08037020404110572,0.11108239755259754,0.09936638624204373,0.09143047760643465,0.10262256155200014,1.4562806608992913,0.03990169921237676,0.08409639333825436,0.05182262071511754,0.049097910388376506,0.3362398569106833,
proposed_method,Eat,700,1.2695298978273248,0.14102619050865317,0.0709005818614742,0.0709782064582942,0.05940143714984497,0.06567459266542813,0.08159620172873894,0.18209340300815355,0.037816678124405353,0.03274641794225496,0.02432765735004108,0.030193396590726354,0.06143551060311625,
proposed_method,Eat,800,1.242690556503806,0.11614702168513054,0.07214661715343156,0.06737559531391592,0.07287445283006484,0.050743790176979206,0.07585749543190441,1.2722004964840126,0.03559608234357009,0.03393460116756379,0.032356915766534294,0.015633730818368587,0.27794436531600986,
proposed_method,Eat,900,1.3294822551835939,0.11136379750783724,0.05450152029527594,0.08182947218349022,0.05215577943136405,0.06644892084631498,0.0732598980528565,1.2796706927509645,0.02000768507885213,0.041463985224936765,0.0157175320559612,0.028566855768852796,0.2770853501759135,
proposed_method,Eat,1000,1.3686741980356574,0.12975085245134974,0.062438522888169874,0.05758790567425403,0.06005701571640984,0.056477603304975775,0.07326238000703185,1.7222037503155248,0.026660705811278357,0.01984162711081733,0.026339388408602782,0.01977835207887943,0.36296476474502054,
